produce,temperature,humidity,voc,latitude,longitude,city,outside_temp,setpoint,cooler,heater,alert,optimal_setpoint,predicted_shelf_life_days
0,4.5761331210232195,85.39343000698726,2030,15.669904,80.973721,5,32.92886017109811,3.2071139828901893,1,0,0,2.710997647874655,71.19864526851435
0,2.882999386906911,87.43915531651314,1710,26.953018,80.962475,0,8.138482060408577,4.0,0,1,0,3.912213510215747,81.15785876691164
1,11.35560119880227,80.68578846676593,581,16.896703,79.450755,3,8.674562713309111,13.0,0,1,0,13.295803031173584,77.69298167628686
1,12.838016632787944,82.77560926645454,738,12.291636,79.509694,5,21.690052401736697,13.0,0,1,0,12.857563984272668,96.11452648515277
0,2.8257769745541363,94.67234308162905,1485,29.969263,83.403536,3,16.812977760682504,4.0,0,1,0,3.535665819888587,85.4761115466555
1,13.062712209656166,82.56850911807165,2679,31.176227,82.368635,5,29.970685386012175,12.502931461398783,1,0,1,12.706386457316585,83.0417424766042
1,11.624296234279026,88.37419455067973,1285,16.203166,72.772714,0,9.775118681269586,13.0,0,1,0,12.669946891387603,83.11849342891422
0,5.678902726241795,86.29871382038293,585,13.091219,75.567582,3,7.40792099298268,4.0,1,0,0,3.9132816088216504,79.41878882579856
0,5.1889117774662585,91.49231143464759,1304,27.689694,70.817416,5,11.499939659402699,4.0,1,0,0,4.413797609683598,85.7288583221734
0,5.640332222454855,94.40729174304843,583,10.269546,79.881827,3,9.291236397476414,4.0,1,0,0,4.336910385086161,84.05078162631305
1,13.186518618030146,81.12502177836089,2661,23.903784,71.666652,2,5.009411595572477,13.0,1,0,1,12.815899471928612,82.98880853898467
1,13.591663116984838,85.22707029381287,1116,12.737109,76.431103,3,11.947087349899878,13.0,1,0,0,13.161955548397893,90.12292431413054
1,13.419309908052,82.97025385431421,1144,13.035197,77.475142,5,32.98468864638663,12.201531135361337,1,0,0,12.575677326865366,85.84367418813366
1,11.885851661234387,80.77308211920797,1933,12.136634,83.559205,2,8.380930810274819,13.0,0,1,0,13.146881908160363,77.72469753074023
1,11.183686400373002,81.13372495994929,826,21.263759,81.037767,3,20.679831093757503,13.0,0,1,0,12.72249197114305,80.48194429229952
0,5.001055810417461,86.75560574790369,2121,30.038997,74.022863,0,28.577151340907456,3.6422848659092546,1,0,0,3.152108178382774,70.90552367965313
0,4.300896415934494,87.4707728932369,1336,9.433565,82.531998,2,28.657875328926792,3.6342124671073206,1,0,0,3.686668662437606,87.17772246503111
0,4.524536127270224,88.24815439119742,2432,23.92129,79.443615,5,27.060625125235568,3.7939374874764433,1,0,0,4.163699753348785,84.23163626078562
0,2.3932189731951317,91.80172328881763,2067,30.119905,72.674987,5,22.442746082851883,4.0,0,1,0,4.0398191857716546,73.19899787423478
1,14.23672365732773,88.91560625972753,2721,22.336563,81.70372,3,5.122800477943031,13.0,1,0,1,13.165069109844383,75.67845452516653
0,5.191824441912333,87.50325397719618,752,10.550271,78.154651,1,8.232070439799358,4.0,1,0,0,4.358124971412578,87.90300529500244
0,2.1115204335265396,89.9334559806382,1134,14.322516,82.721071,1,20.976347733076175,4.0,0,1,0,4.114436173894033,74.30084259632507
1,12.128392776457215,82.10999789978926,682,15.367637,78.72176,0,26.11815669275056,12.888184330724943,0,1,0,12.647604489180976,91.3978828727624
0,3.5738759187244584,94.77898809243723,851,15.944869,74.013396,1,26.21779330267201,3.8782206697327988,0,1,0,3.6839404500733393,94.64435468651119
0,5.678472749578765,89.58234716749608,624,20.475801,78.16487,1,20.214303298601873,4.0,1,0,0,4.435688629922436,84.4521588034367
1,12.255987184311024,86.7589732292344,858,28.778249,80.988187,1,16.932885565879218,13.0,0,1,0,12.721817878317873,91.05169305993151
0,3.518568403831552,92.08525117059773,1413,25.936155,84.165154,1,14.645193409277907,4.0,0,1,0,3.698780263058748,91.13288140772804
0,1.1352514348731306,88.48843193157452,2760,9.545279,77.503316,4,34.89832416756285,3.010167583243715,0,1,1,3.379125218541552,63.76126216331579
1,13.812614121719285,87.65705810497658,2015,23.997146,82.972622,0,23.478125414087057,13.0,1,0,0,12.76577208915896,79.45657967439674
1,11.941335554497993,88.15554913837519,2905,18.999587,80.628804,4,14.905315721286795,13.0,0,1,1,12.636031626787588,78.52803927710406
1,13.730070411711289,89.21951281383602,2803,8.823766,74.834813,5,26.000826004948916,12.899917399505108,1,0,1,13.20414722247204,80.72576810760751
0,3.1584978503682497,92.07112515250392,1086,22.84797,76.497094,3,21.377255436148815,4.0,0,1,0,4.445338450820334,81.70159399547914
0,2.575276722060844,91.91409319312953,1763,23.887246,70.854378,2,11.992283908561859,4.0,0,1,0,4.350596323376368,73.43180398684477
0,3.572065410492635,93.97778188848913,957,28.803021,73.478959,1,24.128433110784762,4.0,0,1,0,4.442224181248115,86.51341229244521
1,14.630196291448776,82.39261382137188,1503,15.072834,72.307269,3,10.347266780831454,13.0,1,0,0,13.199275964382204,78.17579672933428
1,11.136118728273296,80.49228458106685,1819,8.673006,79.369523,3,28.966958759939423,12.603304124006058,0,1,0,12.145809951348635,80.80808776924661
1,12.215431947773327,85.75489061046108,1381,28.106911,70.070911,3,18.670618008150136,13.0,0,1,0,13.082503781854701,84.42428165918626
1,13.147468929728735,87.52914320836541,2919,10.146888,77.041158,4,21.82351485972439,13.0,1,0,1,12.959012420290216,83.52043490561482
0,2.681145730926091,90.36598776510273,2897,12.039984,71.657584,4,8.136940732372931,4.0,0,1,1,3.9332473192390105,72.9939841168708
1,12.11106578055214,84.16864508452728,2630,24.776258,83.634966,1,14.505859627943543,13.0,0,1,1,12.546805462176673,82.49260318375468
1,13.049801382521256,83.35373624901916,1313,26.023846,73.483719,1,23.16246716921883,13.0,1,0,0,12.988499158850216,92.8219777632896
0,4.719099951842175,89.23809443515191,2636,9.502392,77.924319,4,34.14252814311643,3.085747185688357,1,0,1,2.608643821929724,65.7154387008755
1,11.475731935896365,88.10157171586434,1781,16.073773,79.321285,5,13.568701583725348,13.0,0,1,0,13.340889282333446,72.44342653562919
1,12.010056990133569,86.04660315373846,1367,27.047985,78.310776,1,21.64284708090834,13.0,0,1,0,13.318107937442655,80.08449052690915
0,4.947573020564684,88.03752203116088,1499,31.59617,73.475219,0,9.789101531417636,4.0,1,0,0,3.9363634188230945,82.3929039825841
1,10.873413648310986,89.93542212447035,2032,13.763377,82.748986,2,34.09019092440411,12.090980907559588,0,1,0,12.344340017110286,75.13073631200702
1,14.044276062603839,84.45668944957313,663,19.210725,72.152724,3,34.42103609476794,12.057896390523206,1,0,0,12.03974286695726,76.63966804353421
1,11.446515178050692,86.23773844179308,959,20.539485,75.813494,0,22.59120016591777,13.0,0,1,0,12.963810469373799,80.03204708676893
0,4.96617343547375,86.88772525057938,1636,18.982341,76.954879,2,23.550454796342603,4.0,1,0,0,4.288559246553572,85.04385811079823
0,2.0247137578634353,89.75204117302108,2105,22.320375,72.221911,3,28.282190586113504,3.6717809413886497,0,1,0,4.144269766664955,68.2794399119848
1,14.092934777713095,87.91790123786008,1357,17.329504,73.60884,0,6.704814267238142,13.0,1,0,0,12.714700171223763,79.43265393510669
0,2.4722236943260887,88.8842031716142,1371,28.449256,77.716572,1,29.31623295086604,3.568376704913396,0,1,0,3.4268262230936664,83.59897471232422
1,14.650681551772557,85.7846895709276,1598,31.981561,79.251458,1,9.144968328515723,13.0,1,0,0,12.768433163541783,73.18751611769225
1,13.261124748590118,84.98578230402289,2696,26.751846,82.020199,5,10.179186459739304,13.0,1,0,1,13.245819253660956,86.36694505070837
0,2.42203353978194,92.66903537498494,1177,30.267902,82.187247,3,26.407373537096642,3.8592626462903357,0,1,0,3.7808007649599213,80.52732774822017
1,11.259948689082364,86.99233473854171,1311,26.321082,77.644323,1,19.110953467089946,13.0,0,1,0,12.538023686389256,80.66425002693109
1,13.897237519804172,83.74463758497566,2016,21.341462,79.110935,0,32.079437233366264,12.292056276663374,1,0,0,11.801292726374786,68.96055206570615
1,11.225572201448022,83.8992554366645,1566,12.515065,81.834327,4,30.8665908306853,12.41334091693147,0,1,0,12.259262456499501,81.83309744948521
0,1.9443165979376684,90.33965459375332,2183,22.681535,74.456773,4,32.41482690867605,3.258517309132395,0,1,0,2.9284989158985755,79.24317682039094
0,2.300351317977274,91.27491872580367,2791,19.830033,70.085922,1,20.61193755458374,4.0,0,1,1,3.6991650834636087,72.05686234513665
1,13.132902850028453,86.68945338629092,1345,19.387254,82.746408,4,9.279452066165554,13.0,1,0,0,13.159213271567385,93.01189578461069
1,13.381125565120456,82.55467818759661,1956,26.971707,84.670326,3,34.337257369221206,12.06627426307788,1,0,0,12.103717230423229,77.44591665302772
0,4.894997188924503,92.1517474944742,2015,23.443322,77.335279,5,30.948836290716415,3.4051163709283587,1,0,0,3.516652963737138,76.14155774812635
0,3.025494121296143,89.053019028536,1097,8.356989,83.171111,4,13.444469447088585,4.0,0,1,0,4.180524461086512,82.96469660209631
1,11.779869402223747,82.78354588601731,591,23.997323,81.296681,0,25.280172492742967,12.971982750725703,0,1,0,12.88610221171288,85.98267190510869
1,14.941580030643483,89.89640157243258,2081,16.428664,75.647224,1,18.281776632207603,13.0,1,0,0,13.054417566876477,70.72337536232995
1,11.371057206201868,83.54333424268462,1191,27.814504,83.035042,2,28.013529749785143,12.698647025021486,0,1,0,12.207612150529783,85.67945055672085
1,11.672321576151248,86.29282117378793,1315,11.090046,70.52773,3,28.571240309825512,12.64287596901745,0,1,0,12.275459538964448,87.393620371868
0,4.535042836910687,85.18731433373766,1488,15.157563,84.472701,3,7.122366162686028,4.0,1,0,0,4.075087778556337,87.9604494164565
1,12.823581283380147,88.13373172241644,2342,19.832101,81.561539,4,11.169021465290172,13.0,0,1,0,13.007742684855561,86.44838598524586
1,11.681030083783373,80.29684021884243,2622,9.299919,70.593316,4,20.673708940486833,13.0,0,1,1,13.156627567863652,72.13402515919721
0,4.5663459619333455,94.28992075591884,2862,22.37626,71.928539,3,21.534719395641936,4.0,1,0,1,3.859040611052258,78.61694649118913
0,3.7963389529495446,87.53756655675774,1636,17.31837,84.065694,2,14.060768078536677,4.0,0,1,0,4.377982070188248,86.00356882761295
1,14.988208751953906,84.6634340481134,2092,28.244213,78.315078,2,5.565028463984367,13.0,1,0,0,12.82674363467144,67.92534882717533
1,13.764045197681623,86.42116113678922,2575,14.794266,77.637305,3,16.748410069894376,13.0,1,0,1,12.671265384869024,76.197201871874
1,11.256197223486666,82.56572936779523,2928,26.559765,74.659486,4,21.990835784447818,13.0,0,1,1,12.719646428475137,70.72550795011529
0,4.096722522603901,86.69896872763135,2845,10.889739,72.649721,0,16.440642802993242,4.0,1,0,1,3.7637234597461506,82.44500937142249
1,12.3699609432457,88.57129971246768,2837,27.988574,77.552295,4,21.993642088401703,13.0,0,1,1,13.073784685057312,78.77676258188387
0,4.098846176962368,92.65424520449926,1570,22.424491,79.368067,2,30.043040235117452,3.4956959764882547,1,0,0,3.669416020855666,87.85569843893299
1,12.277547606932966,84.2981873347556,882,21.323875,74.675754,2,26.516493994338877,12.848350600566112,0,1,0,13.150615997071704,86.85931609861262
1,14.561199572911963,85.92319125126505,1132,25.501674,72.134945,3,18.311320105637176,13.0,1,0,0,13.138033772453493,80.1083419954153
0,4.777425917592115,86.09701612336022,2018,21.915812,71.549877,1,21.45949623230675,4.0,1,0,0,3.6669434156149707,78.80517498022856
0,2.788185574750585,86.49725200483269,695,20.754816,81.286675,4,18.289576018932046,4.0,0,1,0,3.5492511515507847,88.914344231998
1,12.485304217665949,81.65329490031921,660,23.436786,79.099694,2,13.390061038591604,13.0,0,1,0,12.777583433081318,93.7772078458463
1,13.027496350423048,83.52836467769238,1713,25.12288,82.32964,2,25.05353782787273,12.994646217212727,1,0,0,12.777493551772778,88.9349720134973
1,12.898611892838375,84.0245229088616,2840,17.92922,73.906772,4,11.240280847037438,13.0,0,1,1,13.35332659416834,81.25285298670035
1,11.744045240901325,88.34086798489508,2394,30.628303,77.482735,4,7.4827733089234165,13.0,0,1,0,13.073681891455067,74.7336334944626
1,12.384391224702329,80.70361559122875,2662,14.453498,78.204829,5,11.96046467172158,13.0,0,1,1,13.399076096004308,76.5431512869802
0,5.892913896333628,89.63537017611313,567,19.791053,79.870751,1,5.916165523076171,4.0,1,0,0,3.8413220161226587,76.64908119789031
1,12.468704707118608,86.4053489994887,2821,25.261157,84.141735,1,22.29662219034006,13.0,0,1,1,12.678268890064619,83.79935817053989
1,14.004709017527311,86.53400672467927,1680,24.81506,72.873401,0,27.290804631846946,12.770919536815306,1,0,0,12.952652802489675,81.07943784962363
1,12.931070981654816,89.86123576815842,1917,9.541968,79.403956,4,23.190777654168837,13.0,0,1,0,13.202409178763538,87.70161802891278
1,12.650386260454386,81.90379497569705,898,25.505801,83.254883,1,15.9044758229547,13.0,0,1,0,12.62120410098689,95.21817840532505
0,3.417590726086789,92.39016382534159,2109,17.750841,84.729206,4,20.884108453239918,4.0,0,1,0,4.017491265585921,83.45599460500868
1,11.45204506170789,88.0204144113336,1129,22.668367,70.024621,0,26.388631301288946,12.861136869871105,0,1,0,13.14360575663504,77.43939305072851
1,10.860923538954719,83.34718939692353,2128,11.246897,77.550793,2,30.116877718602822,12.488312228139717,0,1,0,12.777222251497365,70.19701287457353
0,5.758972538819625,85.31068696480031,1274,27.766754,74.960415,3,15.716038952508098,4.0,1,0,0,4.326438264468656,79.3046572564903
0,2.1486086161796414,94.18264402762368,2380,20.041862,74.412536,5,13.894114188997278,4.0,0,1,0,3.873754314132215,70.84854302047427
1,14.104660088322714,84.5268565192679,1572,31.907879,79.121981,1,25.782732587882087,12.921726741211792,1,0,0,13.251749929429177,83.61089841106464
1,13.902021698129353,86.10609820616439,1350,27.052071,83.358738,3,31.663004203243293,12.33369957967567,1,0,0,11.903175405832483,73.2615370770313
0,3.725219962306124,90.40892998320358,1068,17.112457,83.474066,3,27.71266086672871,3.7287339133271287,0,1,0,4.120024129250646,90.71195833055478
0,2.864124268292882,91.47950249228136,1347,30.55781,84.717997,1,26.20821533182479,3.879178466817521,0,1,0,3.38429914366553,88.06325124627352
0,5.650959980858232,87.66487119470023,1610,12.151298,71.90836,1,11.89578364245007,4.0,1,0,0,3.5515406931365794,70.95580712278347
1,12.554710769995719,86.85138231394716,2240,16.421425,81.600942,0,32.807172547433844,12.219282745256615,1,0,0,12.706407589349848,87.28303180645871
0,4.556812207989031,90.18744244093232,2424,21.966835,80.588678,4,12.250053722997375,4.0,1,0,0,4.4779002588212515,87.0908805083222
1,12.698174352242393,82.00318615217722,1176,15.413475,73.338784,3,23.42199639700545,13.0,0,1,0,13.411709263287907,86.98465088954487
0,4.347151376928373,90.0731878279184,501,15.911817,73.195416,5,11.134264255404826,4.0,1,0,0,4.302394369268386,97.04742992340013
0,4.80885665922966,94.77285612755546,2097,12.022573,70.545246,5,7.927899321930133,4.0,1,0,0,4.425065345729933,85.67708686500274
0,5.563717335947125,91.32150386357017,2843,9.171457,83.921518,5,16.841968299019868,4.0,1,0,1,4.003360027392867,70.18142691445742
1,11.535283766255233,89.27374805394604,2853,9.641152,82.715066,4,6.115586348309393,13.0,0,1,1,12.756336539064117,73.52447227191116
1,14.251782856618313,80.21705180624944,624,9.644523,76.337016,5,22.636524478593934,13.0,1,0,0,12.609685462094552,80.45902605476239
1,11.730641052381856,80.31013824079295,1591,10.659024,84.647977,2,9.270349321326265,13.0,0,1,0,12.637233856414474,82.97907195967382
0,2.951760770532251,85.04497576321495,2623,26.099522,74.955295,2,11.229308549261148,4.0,0,1,1,4.108767112159201,75.31493658373049
1,11.134485929620324,87.11578116586493,975,22.946834,75.181586,1,28.970331378536727,12.602966862146328,0,1,0,12.644998714848656,80.01987214771668
0,3.9938504710024674,94.04243460079132,821,9.458972,72.087859,5,12.534449835327965,4.0,0,1,0,4.462344189188306,91.21006281814161
1,13.19176917058795,82.31418415976646,846,28.003842,79.279412,1,7.37389409479369,13.0,1,0,0,12.822425171946545,92.07656001358595
1,14.778445720087351,84.08253130396095,2927,9.671285,76.505955,3,25.673178852147316,12.932682114785269,1,0,1,12.909266219487906,66.67320499400554
0,5.244847040277314,89.0407303621546,2774,13.985201,72.530298,5,23.74821220530019,4.0,1,0,1,4.030206591476247,73.98359551198934
0,1.2246059198018218,88.74792598002782,2988,10.00155,75.792168,4,34.95167384233282,3.0048326157667176,0,1,1,3.2413545833712534,64.89251336430569
1,14.081725286335535,81.15943765324721,1226,30.011983,84.458955,3,15.83223493628422,13.0,1,0,0,13.129351456507973,84.34626170172437
0,3.8431908093950096,90.4897156915975,723,19.355457,83.219923,2,25.258752548069474,3.974124745193053,0,1,0,3.8537352133197103,96.279555960753
1,14.37724703306202,89.50889908460834,1908,16.178754,78.97669,5,12.899659740372691,13.0,1,0,0,12.763647899384456,74.32400866322436
1,11.36908881076715,83.69448209517768,1577,23.147397,79.270752,3,12.574411564891566,13.0,0,1,0,13.214689517278453,73.65899293488697
1,13.743938210837552,87.62115772358496,2948,18.945808,73.211288,2,16.308273812914052,13.0,1,0,1,12.851491954848626,76.33553744011074
1,14.148581729635527,82.79547704404727,1787,16.991945,73.830801,3,27.468522059715163,12.753147794028484,1,0,0,12.844330822601782,78.02249092966254
1,12.785400666397035,85.99491695999873,2383,24.448937,78.246996,2,17.68831492977086,13.0,0,1,0,12.727258313335188,87.50357646938153
0,2.3387272010357543,86.60645499557288,2276,13.435618,71.307906,5,30.31893982935878,3.4681060170641222,0,1,0,3.1258302916903387,80.74896909345416
0,5.554640348834088,91.10921142640231,978,22.894221,74.317794,3,15.101002702017373,4.0,1,0,0,3.880729543561316,78.37089194727228
